dormitorios,baños,pies_cuadrados_vivienda,pisos,pies_cuadrados_sin_sotano,pies_cuadrados_sótano,pies_cuadrados_vivienda_15,precio,estado,frente_al_mar,vista,código_postal
3,1.75,1690,1.0,1690,0,2070,500000,3,0,0,98053
3,1.5,1090,1.0,1090,0,1320,415000,4,0,0,98008
3,3.0,2240,2.0,1710,530,1530,399000,4,0,0,98106
2,1.0,1150,1.0,1150,0,1150,376000,3,0,0,98199
3,2.0,1870,1.0,1120,750,1870,340000,3,0,0,98136
5,2.75,2990,2.0,2990,0,2710,490000,3,0,0,98059
4,2.5,2580,2.0,2580,0,2160,374000,3,0,0,98056
4,1.0,2220,1.5,1470,750,1740,852000,4,0,0,98115
3,2.25,1620,2.0,1620,0,2030,473000,3,0,0,98074
3,1.75,2590,1.0,1970,620,2590,540000,3,0,0,98029
2,2.0,1390,1.0,970,420,1940,431000,3,0,0,98155
4,3.0,2270,1.0,1410,860,1740,435000,3,0,0,98155
4,3.0,2920,1.0,1460,1460,2970,1050000,5,0,3,98008
3,2.75,1250,2.0,1040,210,1250,450000,3,0,0,98116
3,1.0,1100,1.0,960,140,1280,157500,3,0,0,98178
3,1.75,1500,1.0,1500,0,1940,244000,4,0,0,98023
3,2.5,2800,2.0,2800,0,2580,550000,3,0,0,98011
4,2.5,3420,2.0,3420,0,2260,975000,3,0,0,98053
4,2.75,2100,1.0,2100,0,2150,426500,3,0,0,98038
3,1.0,1790,1.5,1090,700,1360,350000,5,0,0,98144
3,1.0,1790,1.5,1090,700,1360,615000,5,0,0,98144
3,2.25,2220,2.0,2220,0,2320,542000,3,0,0,98052
4,1.75,2000,1.0,1000,1000,2610,710000,5,0,3,98109
3,2.5,1770,1.0,1770,0,2200,289950,3,0,0,98001
2,1.0,1260,1.5,1120,140,1260,528000,4,0,0,98117
2,1.0,840,1.0,840,0,1550,471000,4,0,0,98117
4,2.75,1830,2.0,1830,0,2400,250000,3,0,0,98001
3,1.5,970,1.0,970,0,1230,155000,3,0,0,98003
4,1.5,1740,1.5,1400,340,1600,515000,4,0,0,98177
3,2.25,1654,2.0,1654,0,1975,336600,3,0,0,98038
3,2.25,2390,2.0,1580,810,2200,915000,5,0,0,98109
2,1.75,1080,2.0,1080,0,1800,350000,4,0,0,98034
3,1.0,1070,1.0,1070,0,1320,175000,3,0,0,98001
2,2.0,1430,1.0,1430,0,1430,545000,4,0,0,98117
4,3.0,2400,2.0,1600,800,2400,475000,4,0,2,98178
2,1.0,670,1.0,670,0,2180,390000,3,0,0,98059
4,2.5,2860,2.0,2860,0,2650,645000,3,0,0,98019
3,1.5,2270,1.0,1420,850,2020,410000,4,0,0,98155
4,2.5,2180,2.0,2180,0,2390,480000,3,0,2,98045
3,1.75,1860,2.0,1860,0,3030,725000,4,0,2,98144
2,1.0,1010,1.0,1010,0,1220,300000,3,0,0,98155
4,2.5,2570,1.0,1710,860,2050,752000,3,0,2,98118
4,2.5,1950,2.0,1950,0,1720,585000,3,0,0,98029
3,1.75,1970,1.0,1300,670,2500,678700,4,0,0,98033
4,2.25,2110,2.0,2110,0,2660,603000,3,0,0,98074
3,1.75,1650,1.5,1150,500,2300,715000,4,0,4,98117
3,2.5,2840,2.0,2840,0,2580,1090000,3,0,3,98034
2,1.75,1490,1.0,750,740,1400,467500,4,0,0,98136
3,2.25,1650,1.0,1230,420,1690,359000,3,0,0,98133
4,2.0,1960,1.0,960,1000,1680,745000,3,0,0,98116
3,2.25,2450,1.0,2450,0,1440,450000,4,0,0,98042
3,2.0,1720,1.5,1060,660,1590,935000,3,0,0,98109
3,2.5,1980,2.0,1890,90,2160,615000,3,0,0,98027
3,2.5,4110,2.0,4110,0,2710,1030000,3,0,0,98033
4,2.5,1990,2.0,1990,0,2020,283500,3,0,0,98092
2,1.0,860,1.0,860,0,1450,340000,3,0,0,98177
4,2.5,2320,2.0,2320,0,2320,370000,3,0,0,98188
4,1.0,1940,1.0,1080,860,1940,265000,3,0,0,98031
4,2.25,2520,2.0,1690,830,1530,480000,3,0,0,98122
3,2.0,1880,1.0,1030,850,1700,667500,5,0,0,98115
3,2.25,2670,1.0,1640,1030,1970,465000,4,0,0,98166
1,1.0,470,1.0,470,0,1350,192500,5,0,2,98022
3,1.0,1060,1.0,760,300,1310,345000,4,0,0,98146
3,1.5,1120,1.0,1120,0,1300,439800,5,0,0,98007
4,1.75,2250,1.0,1330,920,2250,468000,4,0,0,98011
4,2.5,2070,1.0,1250,820,2070,775000,4,0,0,98033
4,2.25,2370,2.0,2370,0,2370,684680,4,0,0,98052
4,3.5,3570,2.0,3570,0,3800,910000,3,0,0,98052
3,1.75,1160,1.0,1160,0,1940,375000,4,0,0,98028
3,2.5,1610,2.0,1610,0,1660,250000,3,0,0,98003
4,2.25,1840,1.0,1390,450,1820,442500,4,0,0,98034
3,3.5,4080,1.5,4080,0,2710,900000,3,0,3,98092
3,2.0,1820,2.0,1820,0,2160,699000,3,0,2,98107
4,2.0,2680,1.0,2680,0,1230,360000,5,0,0,98001
5,2.0,2420,1.5,2420,0,1940,675000,3,0,0,98033
2,1.0,1130,1.0,1130,0,1220,345000,4,0,0,98133
4,1.0,1320,1.5,1320,0,1640,229000,3,0,0,98106
3,1.0,1290,1.5,1290,0,1620,300000,3,0,0,98070
3,3.25,1600,3.0,1600,0,1600,392500,3,0,0,98117
3,1.0,1120,1.0,820,300,1430,552000,4,0,0,98117
2,1.75,2060,1.0,1420,640,1860,457000,3,0,0,98125
4,2.5,2830,2.0,2830,0,2350,518000,3,0,0,98019
3,2.0,1210,1.0,1210,0,1560,237000,4,0,0,98031
3,2.25,1560,1.0,1260,300,1820,399950,3,0,0,98065
3,2.25,2260,2.0,2260,0,2360,605000,3,0,0,98155
4,2.5,1850,2.0,1850,0,1850,295000,3,0,0,98031
4,2.5,1930,1.0,1380,550,2080,513000,3,0,0,98034
4,2.5,3230,2.0,3230,0,3220,772500,3,0,0,98033
4,2.5,3230,2.0,3230,0,3220,765000,3,0,0,98033
4,2.75,2450,1.5,1550,900,1920,696950,4,0,0,98117
3,1.0,1200,1.5,1200,0,1610,329000,3,0,0,98178
3,2.5,2360,2.0,2360,0,1860,339999,3,0,0,98092
3,1.0,1060,1.0,1060,0,1520,364500,3,0,0,98125
5,1.75,2220,1.5,1420,800,1550,607500,3,0,0,98199
3,1.0,880,1.0,880,0,1690,550000,3,0,0,98033
4,2.0,2510,1.0,1630,880,1980,479900,3,0,0,98028
4,4.0,2530,3.0,2100,430,2160,1120000,3,0,2,98119
2,1.0,700,1.0,700,0,890,192000,3,0,0,98166
3,2.0,1500,1.0,1060,440,1640,250000,3,0,0,98042
3,2.0,1130,2.0,1130,0,1900,340000,3,0,0,98053
3,2.0,1420,1.0,830,590,1420,340000,5,0,0,98146
3,2.25,2210,1.0,1510,700,2470,635250,5,0,0,98004
2,1.0,1170,1.0,880,290,1430,324800,3,0,0,98108
2,1.0,780,1.0,780,0,1700,78000,1,0,0,98168
4,1.75,1770,1.0,1770,0,2150,400000,3,0,0,98028
3,1.0,1070,1.0,1070,0,1380,640500,4,0,2,98136
3,2.0,1930,1.0,1260,670,2030,570000,3,0,0,98155
3,2.75,1440,1.0,1040,400,1510,330490,4,0,0,98058
3,2.5,1740,2.0,1740,0,2180,325000,3,0,0,98038
3,2.5,1740,2.0,1740,0,2180,335000,3,0,0,98038
5,2.75,2210,1.0,1460,750,1590,314000,5,0,0,98188
4,2.0,2190,1.5,1990,200,1450,625000,5,0,0,98115
3,2.5,2590,2.0,2590,0,2600,809000,3,0,0,98007
3,2.5,2790,2.0,2790,0,2580,535000,3,0,0,98059
5,1.75,2180,1.0,1140,1040,2140,275000,3,0,0,98188
4,2.75,2580,1.0,1620,960,1570,358000,4,0,0,98058
3,2.25,2820,1.0,1720,1100,1040,297975,4,0,0,98168
2,1.75,1300,1.0,1300,0,1300,492000,4,0,0,98059
2,1.0,720,1.0,720,0,2300,210000,3,0,0,98166
3,2.5,2260,1.5,1380,880,1870,622500,4,0,0,98126
3,2.5,1550,3.0,1390,160,1550,550000,3,0,0,98102
3,1.75,1390,1.0,1390,0,1260,190000,5,0,0,98058
4,2.5,2380,2.0,2380,0,2190,340000,3,0,0,98023
3,2.5,2640,2.0,2640,0,2680,678000,3,0,0,98052
5,2.0,2260,1.0,1250,1010,1950,275000,4,0,0,98031
3,2.75,1720,1.0,1270,450,1690,493000,4,0,0,98122
3,1.0,1070,1.0,1070,0,920,147000,3,0,0,98178
3,2.25,2000,2.0,2000,0,1950,334000,4,0,0,98030
4,2.5,2800,1.0,1420,1380,2140,605000,3,0,0,98008
3,1.75,1450,1.0,1450,0,2256,365000,4,0,0,98092
3,1.0,1620,1.0,1620,0,1680,345000,4,0,0,98059
3,2.5,2710,1.0,2080,630,2430,999000,3,0,4,98177
2,1.75,1520,1.0,840,680,1120,470000,4,0,0,98117
5,2.75,2730,1.0,2080,650,2260,599000,3,0,0,98075
3,2.25,1740,1.0,1740,0,1420,255000,5,0,0,98042
4,1.75,1800,1.0,1800,0,1800,295000,4,0,0,98031
4,3.5,4150,2.0,4150,0,3618,550000,3,0,0,98003
2,1.0,1070,1.0,1070,0,1910,225000,4,0,0,98178
4,0.75,1960,1.0,1320,640,1940,520000,4,1,4,98198
3,3.25,1600,2.0,1360,240,1390,345000,3,0,0,98133
4,1.75,1650,1.0,1150,500,1390,475000,4,0,0,98133
5,1.5,2170,1.0,1230,940,1670,497500,4,0,0,98008
3,3.0,3730,1.5,2230,1500,1940,649500,4,0,0,98038
4,2.75,3280,2.0,3280,0,3280,734500,3,0,0,98052
3,1.0,870,1.0,870,0,1440,276000,3,0,0,98177
2,1.0,900,1.0,900,0,1360,235000,1,0,0,98065
2,1.0,1400,1.0,1400,0,1560,325000,4,0,0,98011
4,2.75,1680,1.0,1080,600,1890,425000,4,0,0,98028
4,2.0,2390,2.0,1720,670,1950,307000,3,0,0,98023
3,2.5,2300,1.5,2000,300,2100,635000,4,0,0,98144
3,1.75,1340,1.0,1340,0,1510,223000,4,0,0,98002
3,2.75,2600,2.0,2600,0,2800,425000,3,0,0,98042
3,2.25,1640,1.0,1220,420,1560,190000,4,0,0,98038
4,1.75,1960,1.0,1960,0,2010,275000,4,0,0,98023
3,2.5,1480,2.0,1480,0,1400,450000,3,0,0,98029
4,2.0,1540,1.5,1540,0,1790,550000,4,0,0,98105
4,2.75,4030,2.0,3310,720,2490,835000,3,0,2,98177
6,3.0,3020,2.0,3020,0,1720,900000,3,0,0,98040
2,2.0,1590,1.0,910,680,1560,290000,3,0,0,98055
4,2.5,2910,2.0,2910,0,1880,1040000,3,0,0,98033
4,2.5,3020,1.0,1730,1290,2600,780000,4,0,0,98004
3,2.0,2290,2.0,2290,0,2250,572500,3,0,0,98052
3,1.75,2180,1.0,1090,1090,2050,389000,4,0,0,98001
4,1.75,2740,1.0,1440,1300,1710,350000,3,0,0,98168
4,2.5,2740,2.0,2740,0,2740,476000,3,0,0,98042
2,3.0,2330,2.0,1870,460,2950,1050000,5,0,0,98112
3,2.25,2300,1.0,1550,750,2000,287000,4,0,0,98003
4,4.0,1550,1.5,1550,0,1830,707500,5,0,0,98107
4,2.5,1750,1.0,1610,140,1080,464500,4,0,0,98155
3,1.5,2180,1.0,1090,1090,2070,720000,4,0,3,98116
3,2.5,1610,2.0,1610,0,1840,319000,5,0,0,98038
3,1.0,1570,1.0,1570,0,1380,330000,3,0,0,98133
3,1.75,1140,1.0,1140,0,1510,120750,4,0,0,98023
3,1.75,1140,1.0,1140,0,1510,195000,4,0,0,98023
4,1.5,2480,1.0,1380,1100,1440,650000,3,0,0,98119
3,1.75,1690,1.0,1690,0,1840,530000,4,0,0,98005
4,3.0,2910,1.0,1800,1110,2390,825000,5,0,0,98117
4,2.0,1600,1.0,1600,0,1660,436000,3,0,0,98034
2,1.0,1010,1.0,1010,0,1820,658000,1,1,4,98136
3,2.0,1850,1.0,950,900,1430,547500,4,0,0,98115
3,1.75,2150,2.0,1400,750,1610,762000,4,0,0,98103
3,1.75,2650,1.0,1460,1190,1600,340000,3,0,0,98155
4,1.75,2510,1.0,1830,680,2190,880000,4,0,2,98199
3,2.0,1150,1.0,1150,0,2470,382500,3,0,0,98155
3,1.75,1890,1.0,1210,680,2040,344500,3,0,0,98055
4,2.75,1430,1.0,1030,400,1480,375000,3,0,0,98106
1,0.75,370,1.0,370,0,1340,276000,5,0,0,98117
5,3.25,3130,2.0,2180,950,2410,500000,3,0,0,98027
4,2.5,2105,2.0,2105,0,1930,330000,3,0,0,98042
3,1.0,890,1.0,890,0,1930,328000,3,0,0,98155
3,1.5,1340,1.0,1340,0,1730,450000,3,0,0,98034
4,2.25,2290,1.0,1490,800,2290,840500,3,1,4,98178
3,2.5,2770,2.0,2770,0,2660,679000,3,0,3,98056
3,1.5,1890,1.0,1090,800,1470,270000,3,0,0,98146
5,2.25,3160,2.0,3160,0,2540,757500,3,0,0,98027
2,2.5,1830,2.0,1830,0,1850,524950,3,0,0,98029
4,2.75,2950,1.0,2950,0,1720,424900,4,0,0,98010
3,1.0,1430,1.0,1430,0,1430,551100,5,0,0,98006
3,2.0,1420,1.0,1420,0,2020,421000,5,0,0,98056
4,1.75,2460,2.0,2460,0,2760,635000,4,0,0,98177
3,1.0,1340,1.5,1340,0,1260,255000,4,0,0,98108
4,1.0,1530,1.0,1030,500,1690,419950,3,0,0,98166
6,3.0,2650,1.0,2650,0,1450,325000,4,0,0,98022
4,2.25,1677,2.0,1677,0,1677,281000,3,0,0,98092
3,1.75,2050,1.0,1460,590,2670,655275,3,0,0,98006
3,2.0,2520,1.0,1270,1250,1660,861000,5,0,0,98105
3,3.5,2620,2.0,2060,560,2590,850000,4,0,4,98008
3,2.5,1650,1.0,1290,360,1880,246000,3,0,0,98023
2,1.0,700,1.0,700,0,1190,380000,4,0,0,98125
4,2.5,3430,2.0,3430,0,3110,813000,3,0,0,98052
4,2.5,3140,2.0,3140,0,2750,990000,3,0,0,98004
3,2.5,2350,2.0,1740,610,1590,650000,3,0,0,98117
4,3.0,1990,2.0,1990,0,1910,273000,3,0,0,98023
4,2.5,2050,2.0,2050,0,1920,398000,3,0,0,98019
2,1.0,930,1.0,930,0,1630,200000,4,0,0,98168
3,1.0,1230,1.0,1230,0,2100,839000,3,0,0,98004
3,2.5,1870,1.0,1250,620,1550,502000,3,0,0,98074
3,2.25,2110,1.0,1360,750,1660,305000,4,0,0,98023
5,3.25,3160,2.0,3160,0,2130,574950,4,0,0,98027
3,1.0,1120,1.0,1120,0,1350,311000,3,0,0,98125
3,1.0,1230,1.0,1230,0,1270,387000,5,0,0,98056
3,1.5,1190,1.5,1190,0,2150,375000,3,0,3,98166
2,1.0,740,1.0,740,0,1160,175000,5,0,0,98022
4,2.5,1770,2.0,1770,0,1790,248000,3,0,0,98038
4,2.25,1720,1.0,1350,370,1720,336750,3,0,0,98146
4,2.5,2770,2.0,2770,0,2940,685000,4,0,0,98077
4,2.75,2330,2.0,2330,0,2620,645000,3,0,0,98029
3,2.5,1660,2.0,1660,0,2240,279000,3,0,0,98038
2,2.5,1730,3.5,1730,0,1280,479000,3,0,0,98118
3,2.25,1880,1.0,1280,600,2020,466000,3,0,0,98155
4,2.75,2190,2.0,2190,0,1950,361500,3,0,0,98038
3,1.75,1720,1.0,1720,0,1720,404000,3,0,0,98056
4,3.25,2360,2.0,2360,0,1860,319000,3,0,0,98058
3,1.5,1490,1.0,1490,0,1720,320000,4,0,0,98059
3,2.75,2370,1.0,1670,700,2840,1000000,4,0,4,98006
4,2.5,2290,2.0,2290,0,2290,660000,4,0,0,98006
4,3.0,1790,1.5,1790,0,1770,546000,3,0,0,98122
4,1.75,1820,1.0,1190,630,1530,300000,4,0,0,98108
2,1.5,1760,1.0,1760,0,2200,500000,4,0,0,98052
4,2.5,2430,2.0,2430,0,2430,381500,4,0,0,98042
3,2.25,2630,2.0,2630,0,3140,990000,4,0,0,98040
4,2.5,2390,2.0,2390,0,2390,278226,3,0,0,98038
2,1.75,1500,1.0,1220,280,1270,340000,4,0,0,98103
4,2.5,2510,1.0,1520,990,2210,305000,3,0,0,98023
4,2.5,2420,1.0,1700,720,2540,760000,3,0,4,98146
4,1.5,2170,2.0,2170,0,1500,195000,3,0,0,98148
4,1.75,1960,1.0,1260,700,2000,564000,4,0,0,98115
4,2.25,2280,1.0,1660,620,2590,539500,3,0,0,98034
4,1.5,1580,1.0,790,790,1130,299980,3,0,0,98178
4,2.5,1850,2.0,1850,0,1750,290000,3,0,0,98042
2,1.0,770,1.0,770,0,1010,257000,4,0,0,98155
4,3.0,2120,1.5,1420,700,2020,518500,3,0,0,98125
4,2.75,3060,1.0,1810,1250,1980,657000,3,0,0,98074
3,2.25,2680,2.0,2680,0,1940,590000,3,0,0,98045
4,1.75,2220,1.0,1110,1110,1950,526000,3,0,0,98125
2,1.0,1150,1.0,1150,0,1100,254500,3,0,0,98178
2,1.0,980,1.0,980,0,1620,575000,5,0,0,98105
3,1.5,1690,1.0,1690,0,1570,464550,4,0,0,98033
3,1.75,1320,1.0,1320,0,1840,409950,4,0,0,98052
2,1.0,910,1.0,910,0,1326,100000,3,0,0,98001
2,1.5,820,2.0,820,0,1130,365000,3,0,0,98144
3,1.0,1300,1.0,1300,0,1250,208000,4,0,0,98002
4,2.5,1950,2.0,1550,400,1540,497950,3,0,0,98118
5,3.5,3672,2.0,3006,666,2140,405000,3,0,0,98092
3,2.5,2740,2.0,2740,0,2710,568000,3,0,0,98058
2,1.0,890,1.0,890,0,1090,334000,3,0,0,98118
3,2.0,1090,1.0,1090,0,1100,235000,4,0,0,98168
2,1.0,1170,1.0,1170,0,1340,295000,3,0,0,98045
4,3.0,2600,1.0,2600,0,1810,610000,3,0,0,98028
4,1.75,2000,1.0,1300,700,1930,453500,3,0,2,98146
2,1.0,1410,1.0,1410,0,1540,175000,3,0,0,98055
2,1.0,1410,1.0,1410,0,1540,335000,3,0,0,98055
3,1.5,1950,1.0,1010,940,1850,275000,4,0,0,98166
2,1.0,980,1.0,860,120,980,400000,4,0,0,98117
3,2.75,3390,1.0,1740,1650,1770,915000,4,0,3,98116
4,2.5,2270,1.0,1500,770,2270,619850,5,0,0,98006
3,1.0,1510,1.0,1010,500,1290,225900,4,0,0,98003
2,1.5,960,1.0,960,0,1550,525000,3,0,0,98199
4,2.25,1900,1.0,1900,0,2040,215000,4,0,0,98031
3,2.5,2580,2.0,2580,0,2580,802000,3,0,0,98052
4,2.5,2340,2.0,2340,0,2250,330000,3,0,0,98042
3,2.25,1580,1.0,1580,0,2270,549800,4,0,0,98005
4,1.0,1230,1.5,1230,0,1168,195500,4,0,0,98002
3,2.5,1590,2.0,1590,0,1790,338000,3,0,0,98055
4,2.25,1770,1.0,1770,0,1780,480000,5,0,0,98034
4,2.5,1850,1.0,1200,650,1840,383000,3,0,0,98155
3,1.75,1430,1.0,1430,0,1220,257000,3,0,0,98031
4,2.75,2190,2.0,2190,0,2430,335000,4,0,0,98092
4,2.5,2310,2.0,2310,0,1800,422000,3,0,2,98166
3,1.75,2000,1.0,1400,600,2050,560000,5,0,0,98033
4,2.75,3620,2.0,3620,0,3310,680000,3,0,0,98058
2,1.0,1210,1.0,1210,0,1210,320000,3,0,0,98155
3,2.5,2330,1.0,2330,0,3320,665000,3,0,2,98074
3,2.5,2840,2.0,2840,0,2840,751000,3,0,0,98075
6,2.75,2410,1.0,1310,1100,1310,320000,5,0,0,98188
4,1.75,1820,2.5,1820,0,1880,290000,4,0,0,98155
4,2.0,1470,1.0,1470,0,1390,250000,3,0,0,98198
3,1.75,1100,1.0,1100,0,1340,423000,5,0,0,98056
4,2.5,2050,1.0,1050,1000,1990,601002,3,0,0,98052
2,1.5,1240,2.0,1240,0,1220,352900,3,0,0,98144
3,2.5,2210,2.0,2210,0,2000,509950,3,0,3,98014
2,1.75,1340,3.0,1340,0,1340,360000,3,0,0,98133
4,2.75,2580,2.0,1780,800,2840,1080000,4,0,1,98040
3,2.5,2390,2.0,2390,0,2180,349950,3,0,0,98038
4,2.5,2250,2.0,2250,0,2480,395000,3,0,0,98058
3,1.5,2000,1.0,1540,460,1920,273500,3,0,0,98032
4,1.75,1870,1.0,1670,200,1710,700000,5,0,0,98199
3,2.5,2370,2.0,2370,0,2380,699000,4,0,0,98033
4,2.25,2640,1.0,1620,1020,2500,537000,3,0,0,98072
3,1.5,1240,1.0,1240,0,1390,405000,3,0,0,98024
2,1.0,800,2.0,800,0,806,269500,3,0,0,98103
4,2.5,2050,1.0,1300,750,1790,260000,3,0,0,98198
3,2.25,1650,2.0,1650,0,1420,266750,3,0,0,98198
2,2.25,2130,1.0,1830,300,2130,779000,3,0,0,98115
3,2.5,2840,1.0,1870,970,2710,500000,3,0,3,98014
4,1.75,3080,1.5,3080,0,1980,365000,4,0,0,98168
2,1.0,1560,1.5,1560,0,2620,724000,4,0,1,98117
4,2.75,3220,2.0,3220,0,3670,890000,3,0,0,98077
4,2.5,1450,1.5,1250,200,1680,431000,3,0,0,98144
2,1.0,960,1.0,960,0,1020,242000,3,0,0,98032
4,2.5,2670,2.0,2670,0,2290,415000,3,0,0,98148
7,3.75,2310,2.0,2310,0,1360,727160,3,0,0,98117
4,3.25,3520,1.0,2010,1510,2630,1110000,4,0,2,98006
2,1.75,1090,1.0,1090,0,1160,265000,5,0,0,98198
3,1.75,2000,1.0,1080,920,1230,519000,4,0,0,98117
4,1.5,1840,2.0,1840,0,1390,262000,3,0,0,98198
3,1.75,1520,1.0,1170,350,1520,295000,4,0,0,98038
3,1.75,2110,1.0,1480,630,2570,615000,3,0,0,98072
4,2.75,3410,1.0,1710,1700,3080,1100000,5,0,4,98116
4,2.5,2630,2.0,2630,0,2130,575000,3,0,0,98029
3,1.75,1350,3.0,1350,0,1520,388000,3,0,0,98103
4,2.5,2860,1.0,1530,1330,2070,750500,4,0,0,98033
3,1.75,2310,1.0,1760,550,2830,527500,3,0,0,98027
3,2.0,2590,2.0,1980,610,3170,503000,3,0,0,98038
4,3.5,3500,2.0,2560,940,1910,1050000,3,0,0,98112
2,1.0,800,1.0,800,0,1010,325000,3,0,0,98126
3,1.75,1580,1.5,1580,0,1500,402000,5,0,0,98125
3,1.5,1560,1.0,1060,500,1320,370000,4,0,0,98133
3,1.0,1750,1.0,1150,600,1750,329950,4,0,0,98166
2,1.0,600,1.0,600,0,1090,135000,3,0,0,98168
4,3.0,1630,1.0,1110,520,1630,482500,5,0,0,98125
4,1.5,1260,1.5,1260,0,1300,259000,5,0,0,98188
3,2.25,2140,1.0,1470,670,2050,210000,4,0,0,98023
4,2.75,2790,2.0,2790,0,2900,459000,3,0,0,98058
3,1.75,2530,1.0,1800,730,2460,375000,4,0,0,98042
3,2.25,1330,1.0,900,430,1380,295000,3,0,0,98146
3,2.0,2700,1.0,1350,1350,1700,910000,4,0,0,98115
4,1.0,1740,1.5,1740,0,1810,470000,4,0,0,98024
4,2.0,2070,1.5,2070,0,1600,565000,4,0,0,98146
4,2.25,2670,1.0,2170,500,1880,339950,3,0,0,98148
5,3.0,2200,1.0,1160,1040,2300,547000,3,0,0,98072
2,1.0,810,1.0,810,0,1040,125000,4,0,0,98146
3,2.5,2370,1.0,1620,750,1960,348000,3,0,3,98198
3,1.0,1460,1.0,1460,0,1310,175000,2,0,0,98030
3,2.5,1770,2.0,1770,0,1770,439950,3,0,0,98116
3,1.0,1120,1.0,1120,0,1010,230000,4,0,0,98070
3,2.5,1520,2.0,1520,0,1460,207000,3,0,0,98108
5,2.5,3020,1.0,1510,1510,1610,320000,4,0,0,98042
5,3.25,5600,2.0,3440,2160,3470,1090000,3,0,0,98072
4,1.5,1320,1.0,1320,0,1720,510000,4,0,0,98033
4,1.0,1870,1.5,1670,200,2160,730000,4,0,0,98199
3,3.75,2460,1.0,1940,520,2000,750000,5,0,0,98177
3,1.5,960,1.0,960,0,1640,237000,3,0,0,98198
3,2.5,3440,2.0,3440,0,2710,560000,3,0,0,98038
3,2.75,3010,1.0,1890,1120,2500,745000,4,0,0,98052
3,2.25,1990,2.0,1990,0,1220,180000,3,0,0,98198
3,2.25,1990,2.0,1990,0,1220,309950,3,0,0,98198
4,1.0,1710,1.5,1410,300,1560,715000,3,0,0,98118
4,2.25,1890,1.5,1350,540,1830,620000,3,0,0,98103
3,2.5,1990,2.0,1990,0,1680,330000,3,0,0,98198
4,1.75,1600,1.0,1210,390,1640,525000,3,0,0,98125
6,2.5,3820,1.0,2040,1780,2510,611000,4,0,0,98027
4,2.5,2210,1.0,1490,720,2210,294000,3,0,0,98092
3,1.75,2020,1.0,1480,540,2030,463000,4,0,0,98034
3,2.0,1770,1.0,1770,0,2560,320900,4,0,0,98031
4,2.5,2050,2.0,2050,0,2480,369950,3,0,0,98059
4,2.75,3130,2.0,3130,0,2720,565000,4,0,0,98030
4,1.5,3520,1.5,2270,1250,1710,589500,4,0,0,98108
4,1.75,1810,2.0,1810,0,1570,400000,4,0,0,98155
3,2.25,2150,1.0,1450,700,2170,458000,3,0,0,98052
4,2.5,2495,2.0,2495,0,2490,436000,3,0,0,98019
3,2.0,1290,1.0,1290,0,1960,310000,5,0,1,98118
5,2.5,3004,2.0,3004,0,2665,398000,3,0,0,98030
4,2.25,2070,1.0,1390,680,2110,625000,5,0,0,98033
5,3.25,4050,2.0,4050,0,4770,1010000,3,0,0,98006
2,1.0,960,1.0,740,220,1090,435000,4,0,0,98126
3,2.25,1900,1.0,1300,600,1900,250000,3,0,0,98003
3,1.5,1450,1.0,1450,0,1440,430000,3,0,0,98133
4,3.5,2720,2.0,2250,470,1600,790000,3,0,0,98136
4,2.75,1920,1.0,1130,790,1830,250000,3,0,0,98106
5,1.5,2540,2.0,2340,200,2460,1120000,4,0,3,98136
3,1.5,1600,1.0,1050,550,1810,383900,4,0,0,98133
4,2.5,2210,2.0,2210,0,2200,330000,3,0,0,98042
3,2.5,2510,1.0,1910,600,2510,624000,4,0,0,98072
5,2.0,2280,1.0,1140,1140,1780,383000,4,0,0,98116
4,3.25,4400,2.0,4400,0,2280,687000,4,0,0,98022
4,3.25,3160,2.0,2460,700,2900,558000,3,0,0,98056
3,2.0,1380,2.0,1380,0,1620,275000,3,0,0,98118
5,2.75,3320,1.0,2020,1300,1840,687500,4,0,0,98033
3,2.5,1870,2.0,1870,0,1970,275000,3,0,0,98023
3,3.5,3030,2.0,3030,0,2340,700000,3,0,2,98146
2,1.75,1210,1.0,1210,0,1840,342500,3,0,0,98034
4,2.5,2740,2.0,2740,0,2080,483500,3,0,0,98077
3,1.75,1350,1.0,1350,0,1440,190000,4,0,0,98118
3,1.75,1350,1.0,1350,0,1440,300000,4,0,0,98118
3,2.0,1470,2.0,1000,470,1660,540000,3,0,0,98115
3,1.75,1270,2.0,1270,0,1270,140000,3,0,0,98042
4,1.75,1680,1.0,1560,120,2000,275000,4,0,0,98055
3,2.75,2120,1.0,2120,0,1180,370000,4,0,0,98056
2,1.0,1040,1.0,1040,0,1950,227000,4,0,0,98133
4,1.0,1730,1.0,1010,720,1369,312000,4,0,0,98058
2,1.0,1410,1.5,1410,0,1430,260000,3,0,0,98118
3,2.5,1370,2.0,1370,0,1630,797000,3,0,0,98109
6,2.0,2840,1.5,2720,120,2330,640000,3,0,0,98019
4,1.75,3280,1.0,2080,1200,2510,605000,3,0,0,98053
3,2.25,2070,1.0,1350,720,1620,329950,3,0,0,98031
2,1.0,960,1.5,960,0,1940,180000,3,0,0,98014
3,2.25,1470,1.0,1160,310,1720,220000,3,0,0,98003
4,2.25,2430,1.5,1630,800,2430,723000,3,0,0,98116
3,1.75,1430,1.0,1070,360,1490,375000,4,0,0,98125
3,1.75,1760,1.0,1760,0,1760,388000,4,0,0,98146
5,2.0,1730,1.0,1730,0,1550,249950,4,0,0,98178
